보고일자,지역,위도,경도,해파리크기,밀집여부
2013-12-12,충남 태안군 격렬비열도 근해,36.6258175,125.5857859,,
2013-12-12,경기도 국화도 도리도 사이,37.0722875,126.5803192,,
2013-12-12,충남 서산 삼길포 근해,36.9438005,126.2706799,,
2013-12-12,충남 태안군 내리 만대 앞,36.9888295,126.3089503,,
2013-12-12,충남 보령 삽시도 근해,36.322557,126.3482883,,
2013-12-12,충남 보령 외연도 남방해역,36.1666667,126.1666667,,
2013-12-12,충남 태안군 근흥면 가의도리 옹도 근해,36.6391525,125.9976413,,
2013-12-12,충남 보령 녹도 근해,36.2637085,126.2320069,,
2013-12-12,충남 천수만 근해,36.481018,126.454848,,
2013-12-12,충남 태안군 가의도리 흑도 근해,36.6954565,125.9879738,,
2013-12-12,전북 군산 개야도 남방해역,35.9842495,126.1658643,,
2013-12-12,전북 군산시 방축도 근해,35.876571,126.3618237,,
2013-12-12,전북 부안 위도 근해,35.606421,126.3205518,,
2013-12-12,전북 고창 상하면 자룡리 근해,35.471588,126.1793991,,
2013-12-12,전북 군산 무녀도 근해,35.7931125,126.4381685,,
2013-12-12,,35.7354437,126.413595,,
2013-12-12,전북 군산 개야도 근해,36.029184,126.5339134,,
2013-12-12,전북 부안군 위도 근해,35.6167925,126.2412743,,
2013-12-12,전북 군산 왕등도 근해,35.648392,126.0756516,,
2013-12-12,전남 영광군 낙월면 안마도 서쪽해역,35.3471265,125.9686377,,
2013-12-12,전남 여수 소리도 근해,34.4003325,127.7978177,,
2013-12-12,전남 고흥 나로도 근해,34.421076,127.556118,,
2013-12-12,전남 신안군 소흑산도 남방해역,34.693705,125.1294581,,
2013-12-12,전남 신안군 소흑산도 근해,34.035839,125.0598487,,
2013-12-12,"제주도 추자도, 제주시 사이",33.580963,126.8561571,60~80,
2013-12-12,전남 완도 근해,34.286738,126.7997054,,
2013-12-12,전남 완도군 약산면 신지면 사이,34.3686385,126.8198193,,
2013-12-12,전남 완도군 약산면 근해,34.3538215,126.9377692,,
2013-12-12,전남 고흥 나로도 근해,34.4900275,127.4205513,,
2013-12-12,전남 고흥 나로도 근해,34.4245235,127.5558178,,
2013-12-12,전남 보성 득량만 근해,34.700535,127.3070861,,
2013-12-12,전남 진도 임회면 사자도 불모도 사이,34.2745535,125.9492858,,
2017-09-28,전남 영광군 대신리 앞바다,35.353312,126.369446,,
2017-09-28,전남 신안군 오상리,34.858495,126.076945,,
2017-09-28,신안군 자은도 부근,34.9096,126.1311,,
2017-09-28,신안군 비금도,34.711789,125.81409,,
2017-09-28,신안군 우이도 부근,34.593233,125.832078,,
2017-09-28,포항시 구만리 앞바다,36.1285,129.576,50,
2017-09-28,포항시 구만리 앞바다,36.1285,129.576,30,
2017-09-28,포항시 영일만 내측,36.051232,129.412259,,
2017-09-28,구룡포항 부근,35.947898,129.634415,,
2017-09-28,경북 포항시 남구 호미곶면 연안,36.1665,129.576,,
2017-09-28,구룡포 앞바다,35.9803,129.5682,,
2017-09-28,경주시 감포읍 연안,35.781889,129.530307,,
2017-09-28,경북 경주시 양남면 연안,35.655964,129.48314,,
2017-09-28,"76-4,5번 해구(후포면 연안)",36.657543,129.472194,,
2017-09-28,죽변리 연안,36.94217,129.42652,,
2017-09-28,경북 울진군 덕천리 연안,37.091701,129.446,,
2017-09-28,경북 울진군 구산리 연안,36.779236,129.713181,50,
2017-09-28,울릉도 울릉군 부근,37.463433,130.982502,,
2017-09-28,울릉도 울릉군 연안,37.481464,130.976719,,
2017-09-28,울릉도 부근,37.449572,130.973406,,
2017-09-28,울릉도 남양리 앞바다(남쪽부근),37.428582,130.8529,,
2017-09-28,울릉도 남양리 앞바다(남쪽부근),37.4381,130.8512,,
2017-09-28,울릉도 태하리 연안,37.469194,130.685873,,
2017-09-28,울릉도 현포리 연안,37.581606,130.819865,20-30,
2017-09-28,울릉군 죽도 바깥해역,37.524135,130.95873,,
2017-09-28,경남 사천시 신수동 연안,34.879034,128.097654,,
2017-09-28,경남 고성군 하이면 덕명리 연안(사천만),34.8699,128.1074,,
2017-09-28,거제시 지심도 부근,34.81257,128.78369,,
2017-09-28,경남 거제시 일운면 외도 부근,34.774378,128.695742,50,
2017-09-28,거제시 일운면 지세포리 지심도 부근,34.730875,128.74179,20,y
2017-09-28,거제시 지심도 부근,34.810295,128.565823,,
2017-09-28,거제시 구조라해변,34.79,128.694,,
2017-09-28,98-2번 해구(통영 사량도 부근),34.868452,128.264228,,
2017-09-28,자란만 부근(고성군 하이면 덕명리),34.874787,128.107215,,
2017-09-28,경남 통영시 욕지면 욕지도,34.543877,128.27321,,
2017-09-28,경남 고성군 덕명리,34.8691,128.1315,15-20,y
2017-09-28,경남 남해군 물건리 앞바다,34.775288,128.10911,,
2017-09-28,경남 남해군 삼동면 물건항 부근,34.786673,128.076415,30,
2017-09-28,경남 남해군 이동면 신전리 연안(앵강만),34.754027,127.930812,,
2017-09-28,주전동 연안,35.548402,129.468412,,
2017-09-28,경남 창원시 진해 원포동 연안,35.095,128.704,,
2017-09-28,경남 창원시 진해구 잠도 부근,35.057,128.676,15,
2017-09-28,경남 창원시 진해구 행암동 연안(진해만),35.118149,128.683071,15,y
2017-09-28,경남 창원시 진동만 내측,34.988564,128.54561,,
2017-09-28,경남 창원시 마산합포구 덕동동 덕동만 부근,35.135024,128.597081,15-20,y
2017-09-28,경남 창원시 진동만 요장리 연안,35.097744,128.491864,10,
2017-09-28,경남 창원시(진해잠도) 마산만 일대 난포리 연안,35.084,128.65,20-30,
2017-09-28,경남 창원시(진해잠도) 마산만 일대 난포리 연안,35.084,128.65,10,
2017-09-28,경남 창원시 구산면 심리 연안,35.066,128.633,,
2017-09-28,통영시 도산면 법송리 연안,34.864,128.364,,
2017-09-28,경남 통영시 동항리 죽도 부근,34.552,128.435,,
2017-09-28,경남 남해군 삼천포대교 부근,34.928576,128.052633,,
2017-09-28,경남 거제시 일운면 구조라항 연안,34.826,128.798,,
2017-09-28,경남 하동군 남해 대도,34.951,127.905,,
2017-09-28,"경남 사천 남해 경계지역, 강진만일대",34.987,128.026,,
2017-09-28,울산 북구 산하동 연안,35.630047,129.477273,,
2017-09-28,"경남 진해시 초리도, 잠도 부근",35.083935,128.704261,,
2017-11-02,인천 연평도 연안,37.634,125.739,100,
2017-11-02,인천 연평도 연안,37.634,125.739,60,
2017-11-02,인천 팔미도 연안,37.343457,126.467679,,
2017-11-02,인천 옹진군 덕적면 백아도 연안,37.077,125.925,,
2017-11-02,인천 옹진군 영흥면 동수도 연안,37.208,126.351,,
2017-11-02,인천 덕적도 연안,37.262,126.137,,
2017-11-02,인천시 옹진군 자월면 자월도 연안,37.243,126.352,100,
2017-11-02,인천대교 일대,37.392736,126.516578,,
2017-11-02,인천 덕적도 연안,37.243,126.069,70-80,
2017-11-02,충남 태안군 원북면 방갈리 안도 부근,36.952,126.149,,
2017-11-02,충남 보령시 웅전읍 황죽도 연안,36.207,126.499,,
2017-11-02,충남 보령 삽시도 연안,36.344,126.332,,
2017-11-02,충남 보령 외연도 남방해역,36.167,126.167,,
2017-11-02,충남 태안군 근흥면 가의도리 옹도 연안,36.639,125.998,,
2017-11-02,충남 서산시 부석면 천수만 연안,36.560106,126.423049,,
2017-11-02,충남 서산시 팔봉면 고파도 연안,36.93,126.322,,
2017-11-02,충남 당진 현대제철 연안,37.008,126.713,,
2017-11-02,"충남 당진군 대난지도, 소난지도 사이",37.043,126.444,,
2017-11-02,충남 태안군 격렬비열도 부근,36.6,125.667,40-50,
2017-11-02,충남 아산만,36.966,126.822,,
2017-11-02,전북 고창 상하면 자룡리 연안,35.445,126.416,,
2017-11-02,전북 군산 무녀도 연안,35.793,126.438,,
2017-11-02,"전북 군산 개야도, 연도 사이",36.061,126.486,70-80,
2017-11-02,전북 군산 비응도 연안,35.88,126.6,,
2017-11-02,전북 군산 새만금 연안,35.863,126.575,,
2017-11-02,전북 어청도 연안,36.093,125.967,,
2017-11-02,전북 군산 장자도 연안,35.973,126.217,,
2017-11-02,"전남 진도군 임회면 죽도, 독거도 사이",34.299,126.202,100,
2017-11-02,전남 진도 임회면 사자도 불모도 사이,34.275,125.949,,
2017-11-02,전남 여수 소리도 연안,34.4,127.798,60-70,
2017-11-02,전남 고흥 거금도 연안,34.435,127.247,,
2017-11-02,전남 고흥 나로도 연안,34.425,127.556,20-30,
2014-11-20,경남 창원시 진해구 잠도 근해,35.066092,128.674402,15~25,
2014-11-20,경남 창원시 진해구 잠도 근해,35.063128,128.680202,15~30,
2014-11-20,부산 가덕도 눌차만 근해,35.078484,128.850359,,
2014-11-20,부산 해운대 청사포 근해,35.150844,129.227873,,
2014-11-20,"부산 강서구 장자도, 진우도 근해",35.035974,128.88643,,
2014-11-20,부산 태종대 근해,35.052272,129.10106,,
2014-11-20,부산 가덕도 근해,35.036422,128.863079,,
2014-11-20,,35.151545,129.195805,,
2014-11-20,부산 기장 연안,35.17395,129.209228,,
2014-11-20,,35.820268,129.52325,,
2014-11-20,경북 감포 근해,35.847356,129.551988,20~30,
2014-11-20,경북 경주시 감포 근해,35.822168,129.536519,,
2014-11-20,"경북 영덕 축산항, 대진항 사이",36.532313,129.450776,,
2014-11-20,,36.282068,129.621196,,
2014-11-20,경북 영일만,36.098339,129.487778,,
2014-11-20,경북 포항 북구 월포 근해,36.200575,129.386899,,
2014-11-20,경북 포항시 흥해 근해,36.1674,129.424371,,
2014-11-20,전남 고흥 득량만연안,34.723766,127.254709,10~25,
2013-10-17,전남,34.067,125.283,60~100,
2014-11-20,인천 옹진군 덕적면 대이작도 근해,37.164152,126.238073,,
2014-11-20,인천 옹진군 대청면 소청도 근해,37.759304,124.779477,,
2014-11-20,인천 옹진군 북도면 장봉도 밑 날가지도 근해,37.511862,126.33022,,
2014-11-20,인천 152-2해구,37.458197,125.256574,,
2014-11-20,인천 무의도 근해,37.435718,126.322886,50~60,
2014-11-20,인천 백령도 연봉바위 근해,37.894136,124.7002,50~60,
2014-11-20,경기도 입파도 도리도 근해,37.101374,126.567171,,
2014-11-20,,37.125988,126.603023,,
2014-11-20,,37.112712,126.601324,,
2014-11-20,인천시 옹진군 덕적도 근해,37.232588,126.205483,,
2014-11-20,경기도 안산시 시화호 근해,37.133502,126.537702,,
2014-11-20,경기 평택 LNG 근해,37.016124,126.772443,,
2014-11-20,경기도 평택시 평택항 근해,36.91523,126.938034,,
2014-11-20,인천 옹진군 목덕도 근해,37.200575,126.207473,,
2014-11-20,,36.9438,126.27068,,
2014-11-20,충남 태안군 내리 만대 앞,36.98883,126.30895,,
2014-11-20,충남 보령 삽시도 근해,36.344298,126.332153,,
2014-11-20,충남 보령 외연도 남방해역,36.166667,126.166667,,
2014-11-20,전북 부안군 왕등도 바깥해역,35.650344,126.076828,,
2014-11-20,충남 태안군 근흥면 가의도리 옹도 근해,36.639152,125.997641,,
2014-11-20,충남 보령 녹도 근해,36.263708,126.232007,,
2014-11-20,충남 당진군 현대제철 근해,36.994437,126.67055,,
2014-11-20,충남 태안군 가의도리 흑도 근해,36.695456,125.987974,,
2014-11-20,전북 군산시 옥도면 선유도 근해,35.833197,126.386512,,
2014-11-20,전북 부안 위도 근해,35.606421,126.320552,,
2014-11-20,전북 고창 상하면 자룡리 근해,35.445017,126.415532,,
2014-11-20,전북 군산 무녀도 근해,35.793112,126.438168,,
2014-11-20,전북 군산 개야도 근해,36.029184,126.533913,,
2014-11-20,전북 군산 새만금 바깥해역,35.88655,126.527755,,
2014-11-20,전남 여수 소리도 근해,34.400332,127.797818,40~50,
2014-11-20,전남 고흥 나로도 근해,34.473838,127.544917,50~60,
2014-11-20,전남 고흥 거금도 근해,34.435314,127.247144,,
2014-11-20,,34.009168,125.113989,,
2014-11-20,,34.032297,125.089253,,
2014-11-20,전남 완도 근해,34.286738,126.799705,,
2014-11-20,전남 완도군 약산면 신지면 사이,34.368638,126.819819,,
2014-11-20,전남 고흥 거금도 근해,34.413075,127.172738,,
2014-11-20,전남 고흥 나로도 근해,34.424524,127.555818,10~25,
2014-11-20,전남 보성 득량만 근해,34.700535,127.307086,5~20,
2014-11-20,전남 진도 임회면 사자도 불모도 사이,34.284302,126.143275,,
2014-11-20,경남 남해군 삼동면 물건항 근해,34.7742,128.061452,,
2014-11-20,경남 남해 앵강만,34.716415,127.875827,,
2014-11-20,경남 사랑도 근해,34.799107,128.186429,,
2014-11-20,경남 고성 연안,34.859375,128.300033,10~20,
2014-11-20,경남 통영시 사량도 근해,34.787052,128.170669,,
2014-11-20,경남 통영시 욕지도 근해,34.589286,128.250514,,
2014-11-20,경남 창원시 진해만,35.083665,128.672748,,
2014-11-20,경남 통영시 한산면 매물도 근해,34.62703,128.588657,,
2014-11-20,경남 남해 강진만,34.832664,128.041458,,
2014-11-20,경남 자란만 근해,34.915379,128.231344,,
2014-11-20,경남 하동군 대도 근해,34.9219,127.8019,,
2014-11-20,,34.935268,127.982523,,
2014-11-20,부산 가덕도 근해,35.04885,128.865827,,
2014-11-20,부산 고리원자력 발전소 근해,35.308874,129.28259,,
2014-11-20,부산 고리원자력발전소 근해,35.300958,129.28433,60~80,
2014-11-20,부산 생도 근해,35.043563,129.101947,,
2014-11-20,부산 해운대 동백섬 근해,35.153176,129.158276,,
2014-11-20,부산 오륙도 송정 사이,35.088736,129.178804,,
2014-11-20,부산 해운대구 청사포 근해,35.14741,129.220696,,
2014-11-20,울산 동구 근해,35.510362,129.466575,,
2014-11-20,울산 93-2해구,35.683333,129.533333,,
2014-11-20,경북 포항시 구룡포항 근해,35.977744,129.588726,,
2014-11-20,경북 포항시 흥해 칠포만 근해,36.160802,129.419336,,
2014-11-20,경북 포항시 근해,36.118303,129.479777,,
2014-11-20,경북 울진 왕돌초 근해,37.002048,129.43365,,
2014-11-20,경북 울진 사동 앞바다,37.047099,129.426569,20~30,
2014-11-20,경북 울진 근해,36.996238,129.429438,,
2014-11-20,경북 감포 근해,35.78068,129.532651,,
2014-11-20,,36.058334,129.495181,,
2014-11-20,경북 울릉도 근해,37.409194,131.175841,,
2014-11-20,경북 울진 원자력발전소 근해,37.130492,129.401167,,
2014-11-20,경북 울진 오천항 근해,36.889556,129.433305,,
2014-11-20,경북 울진 근해,36.928572,129.462299,,
2014-11-20,경북 울진 근해,37.011509,129.454228,30,
2014-11-20,경북 영덕군 남정면 근해,36.289463,129.39639,,
2014-11-20,강원도 주문진 울릉도 사이,37.604632,130.412461,,
2014-11-20,,37.440164,129.217476,,
2014-11-20,강원도 양양군 낙산앞 남대천 하류,38.122345,128.652478,25~30,
2014-11-20,강원도 동해시 묵호항 근해,37.541092,129.132196,,
2014-11-20,제주도 제주시 근해,33.529588,126.447869,,
2014-11-20,제주도 차귀도 근해,33.305758,126.159729,,
2014-11-20,"제주도 구좌읍 종달리, 우도 사이",33.506879,126.9277,,
2014-11-20,동중국해(한일중간수역),30,121,,
2014-11-20,인천 LNG 및 팔미도 인근해역,,,,
2014-11-20,전남 고흥 우두 앞바다,34.448889,127.097778,4~15,
2014-11-20,전남 진도군 지산면 보전해역,,,,
2014-11-20,경남 사천시 삼천포 연안,,,,
2017-08-17,인천 옹진군 덕적면 대이작도 연안,37.164,126.238,,
2017-08-17,인천 옹진군 대청면 소청도 연안,37.759,124.779,,
2017-08-17,인천 옹진군 북도면 장봉도 밑 날가지도 연안,37.512,126.33,,
2017-08-17,인천 연평도 연안,37.634,125.739,50,
2017-08-17,인천 무의도 연안,37.436,126.323,,
2017-08-17,인천 팔미도 연안,37.343457,126.467679,50,
2017-08-17,인천 옹진군 덕적면 백아도 연안,37.077,125.925,,
2017-08-17,인천 옹진군 북도면 장봉도 연안,37.519,126.351,30,
2017-08-17,인천 옹진군 영흥면 동수도 연안,37.208,126.349,,
2017-08-17,인천 덕적도 연안,37.262,126.137,,
2017-08-17,경기도 화성 도리도 연안,37.126,126.603,,
2017-08-17,경기도 화성시 우정읍 입파도 연안,37.110099,126.488235,15,
2017-08-17,인천대교 일대,37.392736,126.516578,15,
2017-08-17,인천 덕적도 연안,37.243,126.069,80,
2017-08-17,충남 당진시 난지도 연안,37.091476,126.424385,,
2017-08-17,충남 태안군 원북면 방갈리 안도 부근,36.952,126.149,,
2017-08-17,충남 보령 외연도 남방해역,36.167,126.167,20,
2017-08-17,충남 태안반도 8마일 외해역,36.518,126.254,100,
2017-08-17,충남 태안군 근흥면 가의도리 옹도 연안,36.639,125.998,,
2017-08-17,충남 서산시 부석면 천수만 연안,36.560106,126.423049,,
2017-08-17,충남 서산시 팔봉면 고파도 연안,36.93,126.322,,
2017-08-17,충남 당진 현대제철 연안,37.008,126.713,,
2017-08-17,"충남 당진군 대난지도, 소난지도 사이",37.043,126.444,,
2017-08-17,전북 부안군 위도면 상왕등리 연안,35.986,126.206,20,
2017-08-17,전북 부안 격렬비열도 부근,36.61883,125.558794,50,
2017-08-17,충남 아산만,36.966,126.822,,
2017-08-17,전북 부안 위도면 진리 연안,35.606,126.321,,
2017-08-17,전북 고창 상하면 자룡리 연안,35.445,126.416,,
2017-08-17,전북 군산 무녀도 연안,35.793,126.438,10,
2017-08-17,전북 군산 새만금 바깥 해역,35.887,126.528,,
